"diameter","albedo","rot_per","producer","spkid","full_name","epoch","e","a","om","w","ma","per","i"
,,,"Otto Matic",54402984,"       (2023 VD3)",2460600.5,0.5572,1.352,46.02,95.92,181.91,574,11.85
,,,"Otto Matic",54402985,"       (2023 VE3)",2460600.5,0.4303,1.658,223.58,146.17,172.11,780,11.65
,,,"Otto Matic",54402986,"       (2023 VF3)",2460600.5,0.3442,0.8257,216.33,333.98,336.46,274,5.58
,,,"Otto Matic",54402987,"       (2023 VG3)",2460600.5,0.4026,1.415,68.55,72.54,153.76,615,15.34
,,,"Otto Matic",54402988,"       (2023 VH3)",2460600.5,0.3561,1.736,254.87,130.53,160.44,835,12.00
,,,"Otto Matic",54402989,"       (2023 VJ3)",2460600.5,0.5995,3.198,230.43,157.21,64.45,2.09e+03,26.79
,,,"Otto Matic",54402991,"       (2023 VK3)",2460600.5,0.1866,0.8551,217.58,355.76,265.89,289,2.81
,,,"Otto Matic",54402990,"       (2023 VL3)",2460600.5,0.2088,0.8819,0.74,264.77,167.18,302,15.31
,,,"Otto Matic",54403393,"       (2023 VM3)",2460255.5,0.4282,1.683,222.71,145.35,13.36,798,16.23
,,,"Otto Matic",54403394,"       (2023 VN3)",2460600.5,0.2142,1.217,33.77,322.79,283.60,490,4.66
,,,"Otto Matic",54403397,"       (2023 VP3)",2460600.5,0.2676,0.8088,44.99,204.37,246.12,266,3.66
,,,"Otto Matic",54403399,"       (2023 VQ3)",2460259.5,0.6200,2.699,41.72,339.67,4.62,1.62e+03,3.60
,,,"Otto Matic",54403398,"       (2023 VR3)",2460600.5,0.6141,2.601,216.46,197.59,78.94,1.53e+03,1.20
,,,"Otto Matic",54403400,"       (2023 VS3)",2460600.5,0.4871,1.914,12.94,339.85,139.19,967,24.20
,,,"Otto Matic",54403791,"       (2023 VT3)",2460600.5,0.3566,0.7533,44.96,175.70,348.03,239,8.20
,,,"Otto Matic",54403792,"       (2023 VU3)",2460600.5,0.6297,2.855,26.29,69.69,54.63,1.76e+03,5.46
,,,"Otto Matic",54403793,"       (2023 VV3)",2460600.5,0.6400,2.82,76.79,17.54,59.09,1.73e+03,1.75
,,,"Otto Matic",54403794,"       (2023 VW3)",2460600.5,0.1421,1.237,44.43,329.72,268.23,503,10.26
,,,"Otto Matic",54403796,"       (2023 VX3)",2460256.5,0.2724,1.392,209.59,177.54,9.67,600,1.10
,,,"Otto Matic",54403795,"       (2023 VY3)",2460256.5,0.5455,1.486,46.16,85.89,330.71,662,9.89
,,,"Otto Matic",54403797,"       (2023 VZ3)",2460256.5,0.2801,1.19,42.57,74.51,315.74,474,23.09
,,,"Otto Matic",54403798,"       (2023 VA4)",2460256.5,0.5635,2.382,38.41,344.44,4.55,1.34e+03,4.22
,,,"Otto Matic",54403799,"       (2023 VB4)",2460259.5,0.5987,3.059,52.02,348.68,1.20,1.95e+03,13.52
,,,"Otto Matic",54403800,"       (2023 VC4)",2460600.5,0.4840,1.801,222.49,146.32,151.78,883,2.08
,,,"Otto Matic",54403801,"       (2023 VD4)",2460600.5,0.4657,1.206,47.47,95.91,211.12,484,13.15
,,,"Otto Matic",54403802,"       (2023 VE4)",2460256.5,0.5599,1.88,222.55,247.98,340.85,942,0.98
,,,"Otto Matic",54403803,"       (2023 VF4)",2460600.5,0.4471,1.446,224.53,109.15,223.25,635,2.26
,,,"Otto Matic",54403804,"       (2023 VJ4)",2460255.5,0.3694,1.666,219.49,199.37,353.57,785,10.91
,,,"Otto Matic",54403805,"       (2023 VK4)",2460256.5,0.4826,1.648,44.71,68.12,336.15,773,4.97
,,,"Otto Matic",54403806,"       (2023 VP4)",2460600.5,0.1711,1.02,226.98,274.95,252.12,376,5.86
,,,"Otto Matic",54403807,"       (2023 VQ4)",2460600.5,0.3173,1.395,36.56,336.16,222.71,602,5.95
,,,"Otto Matic",54403808,"       (2023 VR4)",2460600.5,0.2118,0.8676,54.27,199.02,198.42,295,18.95
,,,"Otto Matic",54403809,"       (2023 VS4)",2460600.5,0.3469,0.9053,226.58,52.33,122.40,315,4.51
,,,"Otto Matic",54403810,"       (2023 VT4)",2460262.5,0.3636,1.612,44.94,36.34,345.30,747,26.00
,,,"Otto Matic",54403811,"       (2023 VU4)",2460600.5,0.4155,1.745,63.23,343.86,146.12,842,2.68
,,,"Otto Matic",54403812,"       (2023 VV4)",2460600.5,0.1861,1.29,56.55,306.00,262.77,535,27.58
,,,"Otto Matic",54403814,"       (2023 VW4)",2460600.5,0.3690,1.753,216.03,215.10,131.72,848,39.83
,,,"Otto Matic",54403813,"       (2023 VX4)",2460600.5,0.3021,1.442,51.83,7.40,188.07,632,2.04
,,,"Otto Matic",54403817,"       (2023 VY4)",2460257.5,0.5787,1.616,231.74,90.68,24.52,750,1.33
,,,"Otto Matic",54403816,"       (2023 VZ4)",2460258.5,0.7634,2.563,41.08,275.09,11.52,1.5e+03,7.32
,,,"Otto Matic",54403815,"       (2023 VA5)",2460600.5,0.6107,2.811,49.69,354.76,71.54,1.72e+03,12.41
,,,"Otto Matic",54403818,"       (2023 VB5)",2460600.5,0.2227,1.285,48.99,274.21,287.37,532,16.12
,,,"Otto Matic",54403819,"       (2023 VC5)",2460257.5,0.4816,2.325,280.71,104.31,7.40,1.3e+03,4.92
,,,"Otto Matic",54403820,"       (2023 VD5)",2460600.5,0.4927,1.432,78.68,233.71,234.87,626,3.50
,,,"Otto Matic",54403821,"       (2023 VE5)",2460258.5,0.3632,1.041,53.38,123.31,267.89,388,28.72
,,,"Otto Matic",54403822,"       (2023 VF5)",2460600.5,0.4031,0.7991,122.01,87.21,329.08,261,2.12
,,,"Otto Matic",54403823,"       (2023 VG5)",2460259.5,0.7586,2.076,62.41,89.50,343.04,1.09e+03,3.99
,,,"Otto Matic",54403824,"       (2023 VH5)",2460257.5,0.3584,1.189,145.60,356.62,304.14,474,1.80
,,,"Otto Matic",54403825,"       (2023 VJ5)",2460600.5,0.3875,1.596,230.38,153.75,177.37,736,10.07
,,,"Otto Matic",54403826,"       (2023 VK5)",2460600.5,0.5435,2.634,61.31,348.57,78.07,1.56e+03,14.62
,,,"Otto Matic",54404081,"       (2023 VL5)",2460260.5,0.6493,2.758,155.18,305.56,350.89,1.67e+03,4.05
,,,"Otto Matic",54404082,"       (2023 VM5)",2460260.5,0.6093,2.592,90.11,347.71,354.88,1.52e+03,3.47
,,,"Otto Matic",54404084,"       (2023 VN5)",2460260.5,0.6428,2.426,43.44,311.39,10.37,1.38e+03,3.50
,,,"Otto Matic",54404083,"       (2023 VO5)",2460600.5,0.5290,1.961,18.69,139.92,88.03,1e+03,14.63
,,,"Otto Matic",54404087,"       (2023 VP5)",2460600.5,0.1303,0.8993,187.31,53.73,197.07,311,1.09
,,,"Otto Matic",54404086,"       (2023 VQ5)",2460600.5,0.3543,0.7379,228.39,2.40,345.15,232,5.64
,,,"Otto Matic",54404085,"       (2023 VR5)",2460600.5,0.1007,1.015,37.21,109.48,242.51,373,1.30
,,,"Otto Matic",54404088,"       (2023 VT5)",2460600.5,0.3527,1.61,222.40,116.12,202.81,746,12.42
,,,"Otto Matic",54404089,"       (2023 VU5)",2460600.5,0.2714,1.118,230.32,332.57,159.04,432,15.58
,,,"Otto Matic",54404090,"       (2023 VV5)",2460600.5,0.7158,2.324,97.66,44.65,77.07,1.29e+03,12.17
,,,"Otto Matic",54404091,"       (2023 VW5)",2460600.5,0.4161,0.8574,237.20,313.82,320.54,290,1.56
,,,"Otto Matic",54404092,"       (2023 VC6)",2460600.5,0.4621,2.406,171.18,175.54,115.74,1.36e+03,8.54
,,,Giorgini,54404094,"       (2023 VD6)",2460600.5,0.6824,2.427,101.12,49.10,67.99,1.38e+03,2.01
,,,"Otto Matic",54404093,"       (2023 VE6)",2460600.5,0.5310,2.084,226.09,161.42,117.21,1.1e+03,7.31
,,,"Otto Matic",54404095,"       (2023 VF6)",2460600.5,0.1170,0.9212,228.00,32.65,159.12,323,8.97
,,,"Otto Matic",54404096,"       (2023 VG6)",2460258.5,0.3598,1.444,234.43,119.99,25.31,634,5.98
,,,"Otto Matic",54404097,"       (2023 VH6)",2460600.5,0.3920,1.577,246.07,204.73,151.37,723,5.11
,,,"Otto Matic",54404098,"       (2023 VJ6)",2460600.5,0.6160,3.288,242.26,214.85,46.92,2.18e+03,20.21
,,,"Otto Matic",54404099,"       (2023 VK6)",2460600.5,0.4409,1.585,106.65,247.69,188.87,729,0.84
,,,"Otto Matic",54404100,"       (2023 VL6)",2460600.5,0.1001,1.122,51.94,11.23,270.11,434,9.30
,,,"Otto Matic",54404102,"       (2023 VN6)",2460261.5,0.5340,1.963,237.97,225.59,342.36,1e+03,10.59
,,,"Otto Matic",54404103,"       (2023 VO6)",2460600.5,0.0878,0.9621,227.70,53.48,114.71,345,8.82
,,,"Otto Matic",54404104,"       (2023 VP6)",2460262.5,0.1830,1.279,71.41,317.37,15.50,528,4.21
,,,"Otto Matic",54404383,"       (2023 VS6)",2460600.5,0.5040,1.653,323.24,2.56,189.50,777,9.91
,,,"Otto Matic",54404382,"       (2023 VT6)",2460600.5,0.2980,1.826,243.62,189.85,126.27,901,14.57
,,,"Otto Matic",54404385,"       (2023 VX6)",2460600.5,0.4231,1.856,101.14,266.06,165.77,924,30.64
,,,"Otto Matic",54404384,"       (2023 VY6)",2460600.5,0.6395,3.368,136.86,302.27,54.24,2.26e+03,8.55
,,,"Otto Matic",54404386,"       (2023 VZ6)",2460600.5,0.5098,2.36,119.20,288.49,90.98,1.32e+03,3.13
,,,"Otto Matic",54404387,"       (2023 VA7)",2460600.5,0.2973,0.7983,42.24,208.93,251.08,261,3.71
,,,"Otto Matic",54404388,"       (2023 VB7)",2460261.5,0.7137,2.471,182.02,121.86,15.68,1.42e+03,1.06
,,,"Otto Matic",54404389,"       (2023 VC7)",2460600.5,0.3030,1.012,268.49,254.27,249.48,372,0.91
,,,"Otto Matic",54404390,"       (2023 VD7)",2460261.5,0.4785,1.305,237.60,74.71,41.32,545,5.25
,,,"Otto Matic",54404391,"       (2023 VE7)",2460260.5,0.6873,1.985,44.12,98.11,340.72,1.02e+03,8.68
,,,"Otto Matic",54404392,"       (2023 VG7)",2460600.5,0.5327,2.003,229.68,216.17,108.30,1.04e+03,5.97
,,,"Otto Matic",54404393,"       (2023 VH7)",2460600.5,0.0821,0.9603,229.21,348.92,190.68,344,13.72
,,,"Otto Matic",54404394,"       (2023 VJ7)",2460262.5,0.5256,2.229,74.65,280.01,14.82,1.22e+03,8.81
,,,"Otto Matic",54404631,"       (2023 VK7)",2460259.5,0.1941,1.223,44.41,332.65,18.61,494,31.20
,,,"Otto Matic",54404632,"       (2023 VM7)",2460600.5,0.1898,1.211,45.15,49.44,219.86,487,1.32
,,,"Otto Matic",54404633,"       (2023 VN7)",2460600.5,0.1932,0.8556,57.59,196.78,207.35,289,4.84
,,,"Otto Matic",54404634,"       (2023 VP7)",2460600.5,0.1756,1.23,231.25,208.98,222.07,498,18.82
,,,"Otto Matic",54404635,"       (2023 VQ7)",2460600.5,0.2625,1.229,229.94,238.13,210.19,498,19.90
,,,"Otto Matic",54404636,"       (2023 VT7)",2460600.5,0.2409,1.309,236.79,209.25,201.85,547,17.91
,,,"Otto Matic",54404638,"       (2023 VV7)",2460600.5,0.4092,1.701,48.87,3.73,149.70,810,8.36
,,,"Otto Matic",54404637,"       (2023 VW7)",2460600.5,0.3414,0.8687,48.78,138.69,308.59,296,8.88
,,,"Otto Matic",54404639,"       (2023 VX7)",2460600.5,0.5110,1.905,54.45,35.27,115.23,961,10.40
,,,"Otto Matic",54404640,"       (2023 VY7)",2460600.5,0.3443,0.9327,233.09,306.14,282.28,329,16.45
,,,"Otto Matic",54404641,"       (2023 VZ7)",2460600.5,0.6245,2.812,244.15,142.23,75.69,1.72e+03,18.51
,,,"Otto Matic",54404644,"       (2023 VB8)",2460600.5,0.6836,1.154,68.99,206.33,323.41,453,30.93
,,,"Otto Matic",54404643,"       (2023 VC8)",2460600.5,0.5018,2.013,138.23,239.73,127.28,1.04e+03,4.44
,,,"Otto Matic",54404642,"       (2023 VD8)",2460264.5,0.7147,2.653,205.96,129.64,12.62,1.58e+03,10.65
,,,"Otto Matic",54404878,"       (2023 VE8)",2460259.5,0.5790,2.408,45.05,354.97,2.46,1.36e+03,7.16
,,,"Otto Matic",54404879,"       (2023 VH8)",2460600.5,0.1902,1.369,55.34,332.26,221.45,585,14.30
,,,"Otto Matic",54404880,"       (2023 VJ8)",2460261.5,0.1383,1.224,227.33,249.75,306.33,495,32.25
,,,"Otto Matic",54404881,"       (2023 VK8)",2460265.5,0.2132,1.444,237.35,171.90,3.50,634,9.85
,,,"Otto Matic",54404882,"       (2023 VL8)",2460600.5,0.5428,2.493,307.79,112.57,82.82,1.44e+03,11.01
,,,"Otto Matic",54404883,"       (2023 VM8)",2460600.5,0.3872,1.113,235.97,67.52,344.21,429,12.60
,,,"Otto Matic",54404884,"       (2023 VN8)",2460261.5,0.4471,1.454,300.97,190.13,323.35,640,2.09
,,,"Otto Matic",54404885,"       (2023 VP8)",2460260.5,0.4000,1.522,45.34,313.43,21.85,686,18.81
,,,"Otto Matic",54405059,"       (2023 VR8)",2460261.5,0.5315,2.369,63.18,333.23,4.48,1.33e+03,12.53
,,,"Otto Matic",54405060,"       (2023 VX8)",2460264.5,0.4749,1.679,32.92,294.30,35.12,795,4.61
,,,"Otto Matic",54405061,"       (2023 VY8)",2460266.5,0.6939,1.772,106.08,54.25,335.32,861,1.27
,,,"Otto Matic",54405062,"       (2023 VB9)",2460261.5,0.5711,1.91,215.74,273.19,338.75,964,6.34
,,,"Otto Matic",54405063,"       (2023 VC9)",2460600.5,0.5261,2.204,262.86,191.87,91.16,1.19e+03,8.87
,,,"Otto Matic",54405064,"       (2023 VD9)",2460261.5,0.7468,2.023,19.73,131.91,342.42,1.05e+03,5.88
,,,"Otto Matic",54405395,"       (2023 VG9)",2460265.5,0.4655,2.305,32.15,37.12,355.30,1.28e+03,5.19
,,,"Otto Matic",54405398,"       (2023 VH9)",2460261.5,0.7703,1.853,37.25,260.70,19.56,921,3.23
,,,"Otto Matic",54405397,"       (2023 VJ9)",2460262.5,0.2044,1.331,53.91,8.86,352.69,561,8.64
,,,"Otto Matic",54405396,"       (2023 VK9)",2460264.5,0.5437,1.982,45.51,320.85,12.45,1.02e+03,9.94
,,,"Otto Matic",54405399,"       (2023 VN9)",2460600.5,0.7325,3.232,281.80,55.44,66.74,2.12e+03,9.47
,,,"Otto Matic",54405400,"       (2023 VO9)",2460600.5,0.5047,2.462,193.42,266.75,71.97,1.41e+03,2.98
,,,"Otto Matic",54405402,"       (2023 VR9)",2460600.5,0.5901,2.421,49.53,14.16,85.64,1.38e+03,1.76
,,,"Otto Matic",54405403,"       (2023 VA10)",2460263.5,0.1151,1.218,234.08,187.85,352.21,491,24.27
,,,"Otto Matic",54405405,"       (2023 VB10)",2460264.5,0.3524,1.147,50.23,95.46,306.35,448,12.52
,,,"Otto Matic",54405404,"       (2023 VC10)",2460259.5,0.5537,2.432,51.75,351.43,1.97,1.39e+03,1.95
,,,"Otto Matic",54405406,"       (2023 VD10)",2460263.5,0.3491,1.567,48.04,338.43,11.73,717,7.85
,,,"Otto Matic",54405969,"       (2023 VE10)",2460600.5,0.6146,2.661,72.61,330.71,78.08,1.59e+03,4.69
,,,"Otto Matic",54405971,"       (2023 VH10)",2460600.5,0.5503,2.014,95.29,262.95,130.61,1.04e+03,8.10
,,,"Otto Matic",54405973,"       (2023 VN10)",2460600.5,0.2548,1.057,249.66,63.17,17.82,397,12.15
,,,"Otto Matic",54406287,"       (2023 VT10)",2460264.5,0.6936,0.9029,232.52,326.71,293.32,313,39.27
,,,"Otto Matic",54406854,"       (2023 VF12)",2460600.5,0.3232,1.488,126.74,318.87,165.84,663,1.35
,,,"Otto Matic",54407412,"       (2023 VM15)",2460264.5,0.3682,1.427,47.16,265.40,57.95,622,25.79
,,,"Otto Matic",54409089,"       (2023 VY16)",2460265.5,0.4509,2.14,64.63,241.42,56.80,1.14e+03,6.02
,,,"Otto Matic",54413287,"       (2023 VY20)",2460600.5,0.2137,1.269,54.70,347.63,238.47,522,3.63
,,,"Otto Matic",54415079,"       (2023 VG24)",2460260.5,0.4911,2.207,250.78,138.67,6.10,1.2e+03,4.62
,,,"Otto Matic",54405970,"       (2023 WA)",2460600.5,0.6315,1.864,54.09,77.90,111.92,929,2.32
,,,"Otto Matic",54405972,"       (2023 WB)",2460600.5,0.6826,2.821,52.16,43.80,63.44,1.73e+03,3.33
,,,"Otto Matic",54406286,"       (2023 WC)",2460600.5,0.0823,1.092,232.56,217.73,259.27,417,17.03
,,,"Otto Matic",54406288,"       (2023 WD)",2460600.5,0.4978,1.922,231.62,148.91,134.04,973,9.08
,,,"Otto Matic",54406290,"       (2023 WE)",2460600.5,0.5576,2.104,228.65,147.74,117.63,1.11e+03,5.60
,,,"Otto Matic",54406492,"       (2023 WG)",2460600.5,0.5156,2.116,252.39,192.30,98.10,1.12e+03,4.05
,,,"Otto Matic",54406493,"       (2023 WH)",2460267.5,0.4977,1.788,145.60,329.09,339.50,874,0.83
,,,"Otto Matic",54406495,"       (2023 WK)",2460267.5,0.7034,2.692,63.60,282.56,10.75,1.61e+03,8.14
,,,"Otto Matic",54406496,"       (2023 WP)",2460600.5,0.5799,1.797,212.01,118.95,162.33,880,6.19
,,,"Otto Matic",54406497,"       (2023 WR)",2460264.5,0.5233,2.213,94.24,298.92,5.95,1.2e+03,2.57
,,,"Otto Matic",54406851,"       (2023 WS)",2460600.5,0.2165,1.106,85.41,155.72,103.31,425,18.18
,,,"Otto Matic",54406853,"       (2023 WT)",2460267.5,0.5375,1.666,241.57,104.49,22.43,785,3.60
,,,"Otto Matic",54406855,"       (2023 WU)",2460600.5,0.4722,1.76,220.38,157.51,153.32,853,1.06
,,,"Otto Matic",54406856,"       (2023 WV)",2460600.5,0.6007,2,232.79,247.45,100.75,1.03e+03,2.65
,,,"Otto Matic",54406857,"       (2023 WW)",2460266.5,0.5243,2.017,249.49,196.56,350.27,1.05e+03,7.20
,,,"Otto Matic",54406858,"       (2023 WX)",2460600.5,0.7407,2.196,181.14,333.04,78.71,1.19e+03,8.56
,,,"Otto Matic",54406859,"       (2023 WY)",2460600.5,0.5644,1.785,195.48,320.04,102.07,871,7.33
,,,"Otto Matic",54406860,"       (2023 WZ)",2460600.5,0.5672,2.42,349.77,69.71,85.91,1.37e+03,2.32
,,,"Otto Matic",54406861,"       (2023 WB1)",2460600.5,0.4503,0.8561,228.58,39.37,166.45,289,33.15
,,,"Otto Matic",54406862,"       (2023 WC1)",2460600.5,0.3978,1.579,61.82,38.00,146.55,725,6.76
,,,"Otto Matic",54406863,"       (2023 WD1)",2460266.5,0.4841,1.551,46.34,289.53,28.77,705,14.44
,,,"Otto Matic",54407110,"       (2023 WE1)",2460266.5,0.5208,1.72,238.25,247.53,337.06,824,8.04
,,,"Otto Matic",54407109,"       (2023 WF1)",2460600.5,0.4969,2.064,77.58,24.08,97.02,1.08e+03,6.20
,,,"Otto Matic",54407111,"       (2023 WG1)",2460600.5,0.2488,0.9235,222.38,65.01,113.54,324,5.34
,,,"Otto Matic",54407112,"       (2023 WJ1)",2460600.5,0.1560,0.8843,65.41,190.20,189.02,304,7.24
,,,"Otto Matic",54407113,"       (2023 WO1)",2460268.5,0.2680,1.467,233.99,197.92,352.25,649,29.01
,,,"Otto Matic",54407115,"       (2023 WQ1)",2460600.5,0.4276,1.966,67.22,41.62,103.57,1.01e+03,4.70
,,,"Otto Matic",54407116,"       (2023 WR1)",2460600.5,0.3999,1.885,73.04,348.02,126.42,945,12.00
,,,"Otto Matic",54407114,"       (2023 WS1)",2460600.5,0.2918,1.683,282.76,184.26,128.19,798,7.42
,,,"Otto Matic",54407117,"       (2023 WT1)",2460600.5,0.5630,2.025,41.31,109.86,84.72,1.05e+03,7.70
,,,"Otto Matic",54407409,"       (2023 WU1)",2460267.5,0.3623,1.274,62.85,85.72,306.92,525,24.98
,,,"Otto Matic",54407410,"       (2023 WV1)",2460267.5,0.2928,1.524,44.05,38.59,344.75,687,26.19
,,,"Otto Matic",54407411,"       (2023 WX1)",2460600.5,0.6106,1.782,58.39,118.69,95.18,869,7.75
,,,"Otto Matic",54407413,"       (2023 WY1)",2460600.5,0.6232,2.635,234.95,181.14,76.70,1.56e+03,3.09
,,,"Otto Matic",54407415,"       (2023 WZ1)",2460600.5,0.5262,1.357,237.74,89.46,239.65,577,5.01
,,,"Otto Matic",54407414,"       (2023 WA2)",2460600.5,0.4563,1.546,57.70,298.39,193.09,702,10.67
,,,"Otto Matic",54407416,"       (2023 WB2)",2460600.5,0.2517,1.482,236.96,209.83,164.58,659,8.52
,,,"Otto Matic",54407417,"       (2023 WC2)",2460600.5,0.4144,1.717,240.48,183.10,143.21,822,7.44
,,,"Otto Matic",54408020,"       (2023 WE2)",2460600.5,0.2272,1.088,53.96,283.56,343.39,414,2.11
,,,"Otto Matic",54408021,"       (2023 WF2)",2460600.5,0.2461,1.154,239.41,109.85,307.54,453,6.88
,,,"Otto Matic",54408022,"       (2023 WG2)",2460271.5,0.7643,2.476,56.14,274.98,11.57,1.42e+03,2.02
,,,"Otto Matic",54408023,"       (2023 WH2)",2460600.5,0.6514,3.115,60.71,59.64,48.02,2.01e+03,7.45
,,,"Otto Matic",54408024,"       (2023 WJ2)",2460600.5,0.4165,1.777,64.18,331.74,148.01,865,32.98
,,,"Otto Matic",54408081,"       (2023 WK2)",2460600.5,0.4532,2.01,34.43,92.05,89.35,1.04e+03,8.06
,,,"Otto Matic",54408082,"       (2023 WL2)",2460600.5,0.1956,1.382,145.28,1.58,131.31,594,8.28
,,,"Otto Matic",54408083,"       (2023 WN2)",2460271.5,0.3919,1.6,64.69,18.68,350.74,739,24.11
,,,"Otto Matic",54408084,"       (2023 WO2)",2460600.5,0.6229,2.506,39.75,334.57,90.20,1.45e+03,8.40
,,,"Otto Matic",54408085,"       (2023 WP2)",2460270.5,0.3748,0.9094,57.79,227.97,96.12,317,27.88
,,,"Otto Matic",54408086,"       (2023 WQ2)",2460270.5,0.2738,1.417,59.31,355.00,3.20,616,23.09
,,,"Otto Matic",54408087,"       (2023 WR2)",2460600.5,0.7766,2.287,201.04,117.10,108.85,1.26e+03,3.80
,,,"Otto Matic",54408088,"       (2023 WS2)",2460600.5,0.2146,1.088,71.10,243.49,16.70,414,9.67
,,,"Otto Matic",54408195,"       (2023 WT2)",2460600.5,0.4654,1.297,56.81,93.00,181.11,540,2.68
,,,"Otto Matic",54408196,"       (2023 WU2)",2460600.5,0.3540,1.373,263.49,237.73,161.98,588,14.12
,,,"Otto Matic",54408197,"       (2023 WW2)",2460271.5,0.2654,1.281,61.26,304.09,32.58,530,22.52
,,,"Otto Matic",54408199,"       (2023 WY2)",2460600.5,0.7627,4.432,338.10,120.53,32.37,3.41e+03,25.03
,,,"Otto Matic",54408200,"       (2023 WZ2)",2460600.5,0.9102,2.548,250.25,303.30,65.12,1.49e+03,21.51
,,,"Otto Matic",54408201,"       (2023 WA3)",2460271.5,0.2515,1.366,248.88,170.57,1.47,583,19.60
,,,"Otto Matic",54408202,"       (2023 WB3)",2460600.5,0.6033,2.751,234.11,126.32,86.96,1.67e+03,15.33
,,,"Otto Matic",54408326,"       (2023 WD3)",2460273.5,0.5243,1.666,65.18,69.75,336.74,786,7.49
,,,"Otto Matic",54408327,"       (2023 WE3)",2460275.5,0.5811,2.108,86.29,53.55,347.61,1.12e+03,7.25
,,,"Otto Matic",54408328,"       (2023 WF3)",2460600.5,0.4158,0.797,62.00,207.48,221.66,260,14.92
,,,"Otto Matic",54408329,"       (2023 WG3)",2460272.5,0.2233,1.303,66.55,333.74,19.22,543,35.27
,,,"Otto Matic",54408330,"       (2023 WH3)",2460270.5,0.6369,2.593,195.51,165.04,12.33,1.53e+03,12.47
,,,"Otto Matic",54408396,"       (2023 WJ3)",2460600.5,0.5732,2.643,72.15,291.49,93.79,1.57e+03,20.70
,,,"Otto Matic",54408397,"       (2023 WK3)",2460600.5,0.4999,0.6441,235.05,11.13,90.66,189,24.47
,,,"Otto Matic",54410277,"       (2023 WL3)",2460600.5,0.4362,1.78,245.00,132.43,151.14,868,17.28
,,,"Otto Matic",54411557,"       (2023 WO3)",2460600.5,0.4484,1.639,78.14,39.45,131.51,766,7.82
,,,"Otto Matic",54411558,"       (2023 WQ3)",2460600.5,0.2896,1.747,79.01,276.42,177.77,844,35.44
,,,"Otto Matic",54412457,"       (2023 WZ3)",2460600.5,0.2836,1.388,59.92,66.02,160.07,597,2.76
,,,"Otto Matic",54413281,"       (2023 WF4)",2460261.5,0.5012,2.358,171.93,237.10,0.67,1.32e+03,3.04
,,,"Otto Matic",54414533,"       (2023 WQ7)",2460600.5,0.7998,4.629,67.26,136.61,355.63,3.64e+03,13.91
,,,"Otto Matic",54415078,"       (2023 WY12)",2460266.5,0.6109,2.334,42.53,304.98,16.86,1.3e+03,3.50
,,,"Otto Matic",54416848,"       (2023 WV23)",2460600.5,0.2672,0.8363,110.15,113.92,276.52,279,1.64
,,,"Otto Matic",54419815,"       (2023 WF37)",2460600.5,0.5326,1.094,238.46,333.58,181.48,418,10.90
,,,"Otto Matic",54412201,"       (2023 XA)",2460600.5,0.1389,1.15,251.57,160.36,268.24,451,11.68
,,,"Otto Matic",54412200,"       (2023 XB)",2460600.5,0.5958,2.014,250.73,238.96,96.00,1.04e+03,8.14
,,,"Otto Matic",54412202,"       (2023 XC)",2460600.5,0.2058,1.07,251.72,263.14,222.35,404,2.48
,,,"Otto Matic",54412203,"       (2023 XD)",2460600.5,0.5108,1.907,252.54,214.39,108.43,962,8.19
,,,"Otto Matic",54412204,"       (2023 XE)",2460282.5,0.5551,2.274,256.00,162.39,3.02,1.25e+03,2.93
,,,"Otto Matic",54412458,"       (2023 XF)",2460600.5,0.1889,1.287,252.71,146.17,236.32,533,15.35
,,,"Otto Matic",54412459,"       (2023 XG)",2460600.5,0.0508,1.028,69.74,283.52,12.28,381,9.18
,,,"Otto Matic",54412460,"       (2023 XH)",2460600.5,0.1953,1.022,68.29,98.49,230.38,378,4.19
,,,"Otto Matic",54412461,"       (2023 XJ)",2460600.5,0.6982,2.776,70.35,308.97,75.23,1.69e+03,7.14
,,,"Otto Matic",54412462,"       (2023 XK)",2460600.5,0.3067,0.7921,252.82,349.34,280.67,258,14.15
,,,"Otto Matic",54412463,"       (2023 XL)",2460600.5,0.3522,0.7932,67.14,159.98,308.17,258,6.50
,,,"Otto Matic",54412464,"       (2023 XM)",2460600.5,0.7260,2.339,10.26,153.99,67.12,1.31e+03,7.24
,,,"Otto Matic",54412465,"       (2023 XN)",2460600.5,0.4721,0.7931,68.11,199.79,208.76,258,8.21
,,,"Otto Matic",54412466,"       (2023 XO)",2460600.5,0.2814,1.473,261.27,192.58,161.56,653,9.05
,,,"Otto Matic",54412467,"       (2023 XP)",2460600.5,0.2046,0.9033,67.42,141.07,245.08,314,13.03
,,,"Otto Matic",54412468,"       (2023 XQ)",2460600.5,0.3378,0.8508,69.81,219.49,149.36,287,9.83
,,,"Otto Matic",54412469,"       (2023 XR)",2460282.5,0.6129,1.9,60.86,85.15,341.53,957,6.87
,,,"Otto Matic",54412470,"       (2023 XS)",2460600.5,0.6220,2.613,261.77,205.35,67.01,1.54e+03,4.24
,,,"Otto Matic",54412471,"       (2023 XT)",2460600.5,0.4911,1.848,69.76,36.53,113.77,918,0.51
